id;name;state_id;state_code;state_name;country_id;country_code;country_name;latitude;longitude;wikiDataId
130390;Huyện Nho Quan;3786;18;Ninh Bình;240;VN;Vietnam;2.027.606.000;10.575.442.000;Q3711242
130513;Huyện Yên Khánh;3786;18;Ninh Bình;240;VN;Vietnam;2.019.017.000;10.609.605.000;Q8052181
130517;Huyện Yên Mô;3786;18;Ninh Bình;240;VN;Vietnam;2.012.984.000;10.600.199.000;Q8052181
130577;Ninh Bình;3786;18;Ninh Bình;240;VN;Vietnam;2.025.809.000;10.597.965.000;Q33929
130578;Phan Rang-Tháp Chàm;3788;36;Ninh Thuận;240;VN;Vietnam;1.156.432.000;10.898.858.000;Q19013
130275;Huyện Cẩm Khê;3801;68;Phú Thọ;240;VN;Vietnam;2.140.683.000;10.509.845.000;Q3031197
130530;Huyện Đoan Hùng;3801;68;Phú Thọ;240;VN;Vietnam;2.161.776.000;10.516.110.000;Q5295738
130312;Huyện Hạ Hòa;3801;68;Phú Thọ;240;VN;Vietnam;2.157.763.000;10.499.464.000;Q5942590
130203;Huyen Lam Thao;3801;68;Phú Thọ;240;VN;Vietnam;2.129.971.000;10.531.119.000;Q1854
130434;Huyện Thanh Ba;3801;68;Phú Thọ;240;VN;Vietnam;2.147.816.000;10.515.881.000;Q7710095
130515;Huyện Yên Lập;3801;68;Phú Thọ;240;VN;Vietnam;2.135.569.000;10.500.493.000;Q8052181
130603;Thành Phố Việt Trì;3801;68;Phú Thọ;240;VN;Vietnam;2.132.958.000;10.539.217.000;Q7897883
130615;Thị xã Phú Thọ;3801;68;Phú Thọ;240;VN;Vietnam;2.141.664.000;10.523.636.000;Q1320204
130623;Việt Trì;3801;68;Phú Thọ;240;VN;Vietnam;2.132.274.000;10.540.198.000;Q36082
130425;Huyện Sơn Hòa;3824;32;Phú Yên;240;VN;Vietnam;1.315.868.000;10.897.281.000;Q3711485
130421;Huyện Sông Hinh;3824;32;Phú Yên;240;VN;Vietnam;1.291.667.000;10.891.667.000;Q7395483
130593;Sông Cầu;3824;32;Phú Yên;240;VN;Vietnam;1.345.560.000;10.922.348.000;Q33418
130618;Tuy Hòa;3824;32;Phú Yên;240;VN;Vietnam;1.309.546.000;10.932.094.000;Q35747
130352;Huyện Lệ Thủy;3809;24;Quảng Bình;240;VN;Vietnam;1.711.239.000;10.670.471.000;Q1320095
130407;Huyện Quảng Ninh;3809;24;Quảng Bình;240;VN;Vietnam;1.727.067.000;10.651.387.000;Q596473
130408;Huyện Quảng Trạch;3809;24;Quảng Bình;240;VN;Vietnam;1.783.447.000;10.636.705.000;Q596473
130477;Huyện Tuyên Hóa;3809;24;Quảng Bình;240;VN;Vietnam;1.791.323.000;10.602.678.000;Q2232329
130566;Kwang Binh;3809;24;Quảng Bình;240;VN;Vietnam;1.746.885.000;10.662.226.000;Q1877
130563;Hội An;3776;27;Quảng Nam;240;VN;Vietnam;1.587.944.000;10.833.500.000;Q36160
130281;Huyện Duy Xuyên;3776;27;Quảng Nam;240;VN;Vietnam;1.578.970.000;10.820.247.000;Q3031197
130538;Huyện Đại Lộc;3776;27;Quảng Nam;240;VN;Vietnam;1.583.721.000;10.797.894.000;Q5295738
130529;Huyện Điện Bàn;3776;27;Quảng Nam;240;VN;Vietnam;1.589.917.000;10.822.470.000;Q5295738
130296;Huyện Hiệp Đức;3776;27;Quảng Nam;240;VN;Vietnam;1.553.857.000;10.809.539.000;Q3710927
130375;Huyện Nam Giang;3776;27;Quảng Nam;240;VN;Vietnam;1.563.201.000;10.760.267.000;Q3711221
130394;Huyện Núi Thành;3776;27;Quảng Nam;240;VN;Vietnam;1.543.345.000;10.857.438.000;Q724739
130403;Huyện Phước Sơn;3776;27;Quảng Nam;240;VN;Vietnam;1.538.806.000;10.785.766.000;Q3091652
130457;Huyện Tiên Phước;3776;27;Quảng Nam;240;VN;Vietnam;1.547.090.000;10.828.257.000;Q3711538
130467;Huyện Trà My;3776;27;Quảng Nam;240;VN;Vietnam;1.525.000.000;10.808.333.000;Q7831038
130596;Tam Kỳ;3776;27;Quảng Nam;240;VN;Vietnam;1.557.364.000;10.847.403.000;Q1365138
130216;Huyện Ba Tơ;3828;29;Quảng Ngãi;240;VN;Vietnam;1.473.973.000;10.869.326.000;Q3710671
130224;Huyện Bình Sơn;3828;29;Quảng Ngãi;240;VN;Vietnam;1.531.899.000;10.876.383.000;Q800057
130552;Huyện Đức Phổ;3828;29;Quảng Ngãi;240;VN;Vietnam;1.478.000.000;10.897.857.000;Q5311201
130348;Huyện Lý Sơn;3828;29;Quảng Ngãi;240;VN;Vietnam;1.540.608.000;10.909.707.000;Q1320095
130359;Huyện Minh Long;3828;29;Quảng Ngãi;240;VN;Vietnam;1.495.375.000;10.867.724.000;Q2226906
130366;Huyện Mộ Đức;3828;29;Quảng Ngãi;240;VN;Vietnam;1.495.515.000;10.888.841.000;Q10796264
130383;Huyện Nghĩa Hành;3828;29;Quảng Ngãi;240;VN;Vietnam;1.498.712.000;10.880.036.000;Q3031601
130424;Huyện Sơn Hà;3828;29;Quảng Ngãi;240;VN;Vietnam;1.498.427.000;10.853.643.000;Q3711485
130426;Huyện Sơn Tây;3828;29;Quảng Ngãi;240;VN;Vietnam;1.496.392.000;10.836.419.000;Q3711485
130427;Huyện Sơn Tịnh;3828;29;Quảng Ngãi;240;VN;Vietnam;1.519.090.000;10.874.295.000;Q3711485
130464;Huyện Trà Bồng;3828;29;Quảng Ngãi;240;VN;Vietnam;1.523.752.000;10.852.633.000;Q1320227
130491;Huyện Tư Nghĩa;3828;29;Quảng Ngãi;240;VN;Vietnam;1.509.499.000;10.877.053.000;Q3711512
130585;Quảng Ngãi;3828;29;Quảng Ngãi;240;VN;Vietnam;1.512.047.000;10.879.232.000;Q33994
130192;Cẩm Phả;3814;13;Quảng Ninh;240;VN;Vietnam;2.101.004.000;10.727.345.000;Q1031051
130193;Cẩm Phả Mines;3814;13;Quảng Ninh;240;VN;Vietnam;2.101.667.000;10.730.000.000;Q31909451
130561;Hạ Long;3814;13;Quảng Ninh;240;VN;Vietnam;2.095.045.000;10.707.336.000;Q36077
130214;Huyện Ba Chẽ;3814;13;Quảng Ninh;240;VN;Vietnam;2.129.503.000;10.719.298.000;Q1124233
130222;Huyện Bình Liêu;3814;13;Quảng Ninh;240;VN;Vietnam;2.154.389.000;10.744.047.000;Q800057
130268;Huyện Cô Tô;3814;13;Quảng Ninh;240;VN;Vietnam;2.105.418.000;10.780.698.000;Q800052
130541;Huyện Đầm Hà;3814;13;Quảng Ninh;240;VN;Vietnam;2.139.689.000;10.756.175.000;Q3593897
130534;Huyện Đông Triều;3814;13;Quảng Ninh;240;VN;Vietnam;2.111.043.000;10.659.662.000;Q5295738
130314;Huyện Hải Hà;3814;13;Quảng Ninh;240;VN;Vietnam;2.149.537.000;10.766.790.000;Q5942590
130299;Huyện Hoành Bồ;3814;13;Quảng Ninh;240;VN;Vietnam;2.111.888.000;10.703.149.000;Q3710927
130458;Huyện Tiên Yên;3814;13;Quảng Ninh;240;VN;Vietnam;2.137.571.000;10.737.468.000;Q3711538
130494;Huyện Vân Đồn;3814;13;Quảng Ninh;240;VN;Vietnam;2.104.921.000;10.750.971.000;Q7484836
130573;Móng Cái;3814;13;Quảng Ninh;240;VN;Vietnam;2.152.471.000;10.796.619.000;Q33204
130602;Thành Phố Uông Bí;3814;13;Quảng Ninh;240;VN;Vietnam;2.103.433.000;10.677.049.000;Q7897883
130631;Ðông Hà;3803;25;Quảng Trị;240;VN;Vietnam;1.681.625.000;10.710.031.000;Q33343
130242;Huyện Cam Lộ;3803;25;Quảng Trị;240;VN;Vietnam;1.679.335.000;10.696.175.000;Q4838559
130527;Huyện Đa Krông;3803;25;Quảng Trị;240;VN;Vietnam;1.655.543.000;10.697.208.000;Q5295738
130288;Huyện Gio Linh;3803;25;Quảng Trị;240;VN;Vietnam;1.691.667.000;10.700.000.000;Q3031261
130316;Huyện Hải Lăng;3803;25;Quảng Trị;240;VN;Vietnam;1.667.574.000;10.723.388.000;Q5942590
130311;Huyện Hướng Hóa;3803;25;Quảng Trị;240;VN;Vietnam;1.670.132.000;10.667.036.000;Q5942590
130462;Huyện Triệu Phong;3803;25;Quảng Trị;240;VN;Vietnam;1.678.132.000;10.716.034.000;Q1320227
130500;Huyện Vĩnh Linh;3803;25;Quảng Trị;240;VN;Vietnam;1.701.600.000;10.693.384.000;Q7932536
130336;Huyện Kế Sách;3819;52;Sóc Trăng;240;VN;Vietnam;981.771.000;10.594.190.000;Q6405298
130343;Huyện Long Phú;3819;52;Sóc Trăng;240;VN;Vietnam;963.715.000;10.608.226.000;Q3711115
130371;Huyện Mỹ Tú;3819;52;Sóc Trăng;240;VN;Vietnam;960.849.000;10.580.681.000;Q10796264
130372;Huyện Mỹ Xuyên;3819;52;Sóc Trăng;240;VN;Vietnam;944.200.000;10.588.546.000;Q10796264
130205;Huyen Nga Nam;3819;52;Sóc Trăng;240;VN;Vietnam;956.127.000;10.559.476.000;Q724711
130450;Huyện Thạnh Trị;3819;52;Sóc Trăng;240;VN;Vietnam;946.939.000;10.571.196.000;Q3711530
130592;Sóc Trăng;3819;52;Sóc Trăng;240;VN;Vietnam;959.995.000;10.597.193.000;Q33418
130238;Huyện Bắc Yên;3812;5;Sơn La;240;VN;Vietnam;2.125.042.000;10.438.501.000;Q4838559
130356;Huyện Mai Sơn;3812;5;Sơn La;240;VN;Vietnam;2.115.884.000;10.404.821.000;Q2226906
130367;Huyện Mộc Châu;3812;5;Sơn La;240;VN;Vietnam;2.183.333.000;10.475.000.000;Q10796264
130363;Huyện Mường La;3812;5;Sơn La;240;VN;Vietnam;2.152.960.000;10.411.113.000;Q10796264
130398;Huyện Phù Yên;3812;5;Sơn La;240;VN;Vietnam;2.121.412.000;10.468.993.000;Q724739
130416;Huyện Quỳnh Nhai;3812;5;Sơn La;240;VN;Vietnam;2.177.224.000;10.364.920.000;Q5370368
130422;Huyện Sông Mã;3812;5;Sơn La;240;VN;Vietnam;2.106.971.000;10.368.727.000;Q7395483
130440;Huyện Thuận Châu;3812;5;Sơn La;240;VN;Vietnam;2.142.319.000;10.364.408.000;Q3031911
130512;Huyện Yên Châu;3812;5;Sơn La;240;VN;Vietnam;2.100.500.000;10.433.264.000;Q8052181
130594;Sơn La;3812;5;Sơn La;240;VN;Vietnam;2.132.560.000;10.391.882.000;Q33415
130239;Huyện Bến Cầu;3826;37;Tây Ninh;240;VN;Vietnam;1.112.889.000;10.614.296.000;Q4838559
130282;Huyện Dương Minh Châu;3826;37;Tây Ninh;240;VN;Vietnam;1.131.833.000;10.625.697.000;Q3031197
130294;Huyện Gò Dầu;3826;37;Tây Ninh;240;VN;Vietnam;1.115.737.000;10.627.307.000;Q3710927
130306;Huyện Hòa Thành;3826;37;Tây Ninh;240;VN;Vietnam;1.126.706.000;10.614.486.000;Q5874252
130480;Huyện Tân Châu;3826;37;Tây Ninh;240;VN;Vietnam;1.158.739.000;10.628.270.000;Q3711512
130472;Huyện Trảng Bàng;3826;37;Tây Ninh;240;VN;Vietnam;1.105.720.000;10.637.539.000;Q286486
130581;Phú Khương;3826;37;Tây Ninh;240;VN;Vietnam;1.128.333.000;10.613.333.000;Q32224301
130621;Tây Ninh;3826;37;Tây Ninh;240;VN;Vietnam;1.131.004.000;10.609.828.000;Q130391
130524;Huyện Ðông Hưng;3775;20;Thái Bình;240;VN;Vietnam;2.054.388.000;10.634.090.000;Q5295738
130309;Huyện Hưng Hà;3775;20;Thái Bình;240;VN;Vietnam;2.059.464.000;10.621.230.000;Q5874252
130331;Huyện Kiến Xương;3775;20;Thái Bình;240;VN;Vietnam;2.040.081.000;10.642.032.000;Q6405298
130417;Huyện Quỳnh Phụ;3775;20;Thái Bình;240;VN;Vietnam;2.065.095.000;10.636.359.000;Q5370368
130442;Huyện Thái Thụy;3775;20;Thái Bình;240;VN;Vietnam;2.053.916.000;10.651.688.000;Q3711534
130459;Huyện Tiền Hải;3775;20;Thái Bình;240;VN;Vietnam;2.038.465.000;10.652.882.000;Q3711538
130504;Huyện Vũ Thư;3775;20;Thái Bình;240;VN;Vietnam;2.043.732.000;10.626.529.000;Q7932536
130605;Thái Bình;3775;20;Thái Bình;240;VN;Vietnam;2.045.000.000;10.634.002.000;Q36497
130606;Thái Nguyên;3807;69;Thái Nguyên;240;VN;Vietnam;2.159.422.000;10.584.817.000;Q26581
130181;Bỉm Sơn;3771;21;Thanh Hóa;240;VN;Vietnam;2.007.806.000;10.586.028.000;Q31887770
130218;Huyện Bá Thước;3771;21;Thanh Hóa;240;VN;Vietnam;2.035.767.000;10.525.301.000;Q3710671
130276;Huyện Cẩm Thủy;3771;21;Thanh Hóa;240;VN;Vietnam;2.019.586.000;10.546.817.000;Q3031197
130533;Huyện Đông Sơn;3771;21;Thanh Hóa;240;VN;Vietnam;1.979.742.000;10.572.465.000;Q5295738
130301;Huyện Hà Trung;3771;21;Thanh Hóa;240;VN;Vietnam;2.002.654.000;10.581.931.000;Q3710927
130317;Huyện Hậu Lộc;3771;21;Thanh Hóa;240;VN;Vietnam;1.993.337.000;10.588.894.000;Q5942590
130341;Huyện Lang Chánh;3771;21;Thanh Hóa;240;VN;Vietnam;2.015.926.000;10.515.071.000;Q6473680
130364;Huyện Mường Lát;3771;21;Thanh Hóa;240;VN;Vietnam;2.052.763.000;10.462.941.000;Q10796264
130380;Huyện Nga Sơn;3771;21;Thanh Hóa;240;VN;Vietnam;2.001.561.000;10.598.975.000;Q3031601
130389;Huyện Ngọc Lặc;3771;21;Thanh Hóa;240;VN;Vietnam;2.006.777.000;10.537.386.000;Q3711242
130391;Huyện Như Thanh;3771;21;Thanh Hóa;240;VN;Vietnam;1.957.798.000;10.555.616.000;Q3711242
130392;Huyện Như Xuân;3771;21;Thanh Hóa;240;VN;Vietnam;1.962.527.000;10.538.856.000;Q3711242
130393;Huyện Nông Cống;3771;21;Thanh Hóa;240;VN;Vietnam;1.961.376.000;10.568.279.000;Q3711242
130404;Huyện Quan Hóa;3771;21;Thanh Hóa;240;VN;Vietnam;2.047.565.000;10.495.335.000;Q3091652
130405;Huyện Quan Sơn;3771;21;Thanh Hóa;240;VN;Vietnam;2.025.758.000;10.483.416.000;Q3091652
130409;Huyện Quảng Xương;3771;21;Thanh Hóa;240;VN;Vietnam;1.970.252.000;10.579.298.000;Q596473
130439;Huyện Thiệu Hóa;3771;21;Thanh Hóa;240;VN;Vietnam;1.989.713.000;10.568.144.000;Q3031911
130451;Huyện Thọ Xuân;3771;21;Thanh Hóa;240;VN;Vietnam;1.993.114.000;10.548.284.000;Q3711530
130445;Huyện Thường Xuân;3771;21;Thanh Hóa;240;VN;Vietnam;1.993.684.000;10.524.109.000;Q3711534
130463;Huyện Triệu Sơn;3771;21;Thanh Hóa;240;VN;Vietnam;1.982.578.000;10.558.293.000;Q1320227
130501;Huyện Vĩnh Lộc;3771;21;Thanh Hóa;240;VN;Vietnam;2.003.482.000;10.565.755.000;Q7932536
130522;Huyện Yên Định;3771;21;Thanh Hóa;240;VN;Vietnam;1.998.666.000;10.561.482.000;Q1924620
130597;Thanh Hóa;3771;21;Thanh Hóa;240;VN;Vietnam;1.980.000.000;10.576.667.000;Q36175
130554;Huế;3798;26;Thừa Thiên-Huế;240;VN;Vietnam;1.646.190.000;10.759.546.000;Q36167
130207;Huyện A Lưới;3798;26;Thừa Thiên-Huế;240;VN;Vietnam;1.623.422.000;10.730.650.000;Q724711
130379;Huyện Nam Đông;3798;26;Thừa Thiên-Huế;240;VN;Vietnam;1.612.396.000;10.769.270.000;Q3031601
130395;Huyện Phong Điền;3798;26;Thừa Thiên-Huế;240;VN;Vietnam;1.648.769.000;10.728.889.000;Q724739
130399;Huyện Phú Lộc;3798;26;Thừa Thiên-Huế;240;VN;Vietnam;1.627.066.000;10.788.545.000;Q724739
130402;Huyện Phú Vang;3798;26;Thừa Thiên-Huế;240;VN;Vietnam;1.647.007.000;10.771.458.000;Q1319796
130410;Huyện Quảng Ðiền;3798;26;Thừa Thiên-Huế;240;VN;Vietnam;1.657.941.000;10.749.370.000;Q596473
130266;Huyện Cái Bè;3781;46;Tiền Giang;240;VN;Vietnam;1.038.824.000;10.594.620.000;Q800052
130241;Huyện Cai Lậy;3781;46;Tiền Giang;240;VN;Vietnam;1.038.943.000;10.606.774.000;Q4838559
130252;Huyện Châu Thành;3781;46;Tiền Giang;240;VN;Vietnam;1.038.600.000;10.627.311.000;Q3710806
130260;Huyện Chợ Gạo;3781;46;Tiền Giang;240;VN;Vietnam;1.037.373.000;10.644.341.000;Q1319826
130293;Huyện Gò Công Đông;3781;46;Tiền Giang;240;VN;Vietnam;1.036.784.000;10.674.592.000;Q3710927
130292;Huyện Gò Công Tây;3781;46;Tiền Giang;240;VN;Vietnam;1.034.527.000;10.659.851.000;Q3710927
130486;Huyện Tân Phước;3781;46;Tiền Giang;240;VN;Vietnam;1.051.489.000;10.623.312.000;Q3711512
130574;Mỹ Tho;3781;46;Tiền Giang;240;VN;Vietnam;1.036.004.000;10.635.996.000;Q33425
130599;Thành Phố Mỹ Tho;3781;46;Tiền Giang;240;VN;Vietnam;1.036.221.000;10.636.824.000;Q36175
130610;Thị Xã Gò Công;3781;46;Tiền Giang;240;VN;Vietnam;1.040.005.000;10.665.847.000;Q3031171
130265;Huyện Càng Long;3805;51;Trà Vinh;240;VN;Vietnam;995.883.000;10.621.395.000;Q800052
130272;Huyện Cầu Kè;3805;51;Trà Vinh;240;VN;Vietnam;986.738.000;10.607.916.000;Q800052
130273;Huyện Cầu Ngang;3805;51;Trà Vinh;240;VN;Vietnam;977.186.000;10.643.654.000;Q800052
130460;Huyện Tiểu Cần;3805;51;Trà Vinh;240;VN;Vietnam;980.350.000;10.620.594.000;Q3711538
130465;Huyện Trà Cú;3805;51;Trà Vinh;240;VN;Vietnam;969.706.000;10.629.423.000;Q7831038
130617;Trà Vinh;3805;51;Trà Vinh;240;VN;Vietnam;994.719.000;10.634.225.000;Q36136
130247;Huyện Chiêm Hóa;3795;7;Tuyên Quang;240;VN;Vietnam;2.217.895.000;10.527.671.000;Q3710815
130305;Huyện Hàm Yên;3795;7;Tuyên Quang;240;VN;Vietnam;2.210.935.000;10.501.630.000;Q3710957
130345;Huyện Lâm Bình;3795;7;Tuyên Quang;240;VN;Vietnam;2.246.411.000;10.521.903.000;Q3711115
130373;Huyện Na Hang;3795;7;Tuyên Quang;240;VN;Vietnam;2.247.522.000;10.548.380.000;Q3711220
130423;Huyện Sơn Dương;3795;7;Tuyên Quang;240;VN;Vietnam;2.163.623.000;10.538.901.000;Q3711485
130519;Huyện Yên Sơn;3795;7;Tuyên Quang;240;VN;Vietnam;2.188.363.000;10.527.656.000;Q3711616
130619;Tuyên Quang;3795;7;Tuyên Quang;240;VN;Vietnam;2.182.356.000;10.521.424.000;Q33389
130342;Huyện Long Hồ;3790;49;Vĩnh Long;240;VN;Vietnam;1.021.640.000;10.598.483.000;Q3711115
130357;Huyện Mang Thít;3790;49;Vĩnh Long;240;VN;Vietnam;1.018.731.000;10.607.472.000;Q2226906
130428;Huyện Tam Bình;3790;49;Vĩnh Long;240;VN;Vietnam;1.008.127.000;10.595.352.000;Q3711485
130468;Huyện Trà Ôn;3790;49;Vĩnh Long;240;VN;Vietnam;997.522.000;10.600.957.000;Q7831038
130505;Huyện Vũng Liêm;3790;49;Vĩnh Long;240;VN;Vietnam;1.008.717.000;10.616.038.000;Q7932536
130624;Vĩnh Long;3790;49;Vĩnh Long;240;VN;Vietnam;1.025.369.000;10.597.220.000;Q34789
130225;Huyện Bình Xuyên;3774;70;Vĩnh Phúc;240;VN;Vietnam;2.130.561.000;10.566.225.000;Q800057
130429;Huyện Tam Dương;3774;70;Vĩnh Phúc;240;VN;Vietnam;2.136.189.000;10.555.690.000;Q3711485
130432;Huyện Tam Đảo;3774;70;Vĩnh Phúc;240;VN;Vietnam;2.145.690.000;10.559.460.000;Q3711485
130514;Huyện Yên Lạc;3774;70;Vĩnh Phúc;240;VN;Vietnam;2.121.845.000;10.557.586.000;Q8052181
130625;Vĩnh Yên;3774;70;Vĩnh Phúc;240;VN;Vietnam;2.130.891.000;10.560.489.000;Q36088
130355;Huyện Lục Yên;3784;6;Yên Bái;240;VN;Vietnam;2.210.235.000;10.472.538.000;Q2226906
130360;Huyện Mù Cang Chải;3784;6;Yên Bái;240;VN;Vietnam;2.178.815.000;10.411.998.000;Q10796264
130470;Huyện Trạm Tấu;3784;6;Yên Bái;240;VN;Vietnam;2.148.553.000;10.442.756.000;Q7831038
130473;Huyện Trấn Yên;3784;6;Yên Bái;240;VN;Vietnam;2.166.586.000;10.479.702.000;Q286486
130496;Huyện Văn Chấn;3784;6;Yên Bái;240;VN;Vietnam;2.155.722.000;10.464.038.000;Q7484836
130497;Huyện Văn Yên;3784;6;Yên Bái;240;VN;Vietnam;2.190.022.000;10.456.669.000;Q7484836
130628;Yên Bái;3784;6;Yên Bái;240;VN;Vietnam;2.172.288.000;10.491.130.000;Q26019
